explanations,datasets,attributed_fns,methods,reversed,Value
occlusion,any,logit,contrastive,original,[1.3331413  0.59563446 6.9726944  4.3677063 ]
occlusion,any,logit,contrastive,reversed,[-1.3331413  -0.59563446 -6.9726944  -4.3677063 ]
occlusion,any,logit,baseline,original,[12.29908   30.568039  17.706207   7.5323105]
occlusion,any,logit,contrastive,original,[0.39246368 0.41929626 2.9095154  2.7826767 ]
occlusion,any,logit,contrastive,reversed,[-0.39246368 -0.41929626 -2.9095154  -2.7826767 ]
occlusion,any,logit,baseline,original,[ 2.2636414 16.015907  22.162415   1.7967834 20.979767 ]
occlusion,any,logit,contrastive,original,[0.21426392 0.7760849  0.0482254  7.702011   4.5845947 ]
occlusion,any,logit,contrastive,reversed,[-0.21426392 -0.7760849  -0.0482254  -7.702011   -4.5845947 ]
occlusion,any,logit,baseline,original,[20.258293  15.529633   2.7816849]
occlusion,any,logit,contrastive,original,[0.0593338 2.8307037 1.7332458]
occlusion,any,logit,contrastive,reversed,[-0.0593338 -2.8307037 -1.7332458]
occlusion,any,logit,baseline,original,[ 3.5687485 24.122108  18.379562  25.579536 ]
occlusion,any,logit,contrastive,original,[0.6119156 1.2201157 4.456253  2.5999832]
occlusion,any,logit,contrastive,reversed,[-0.6119156 -1.2201157 -4.456253  -2.5999832]
occlusion,any,logit,baseline,original,[ 7.374321  23.670013   1.5823135 32.92752  ]
occlusion,any,logit,contrastive,original,[0.41275787 0.05414581 7.617874   4.592201  ]
occlusion,any,logit,contrastive,reversed,[-0.41275787 -0.05414581 -7.617874   -4.592201  ]
occlusion,any,logit,baseline,original,"[ 3.6045837  8.703957  10.912384  12.342323  11.467102   9.307762
 21.034653 ]"
occlusion,any,logit,contrastive,original,"[0.2540741  0.18384552 0.35562134 0.49074554 0.58930206 7.489052
 4.35598   ]"
occlusion,any,logit,contrastive,reversed,"[-0.2540741  -0.18384552 -0.35562134 -0.49074554 -0.58930206 -7.489052
 -4.35598   ]"
occlusion,any,logit,baseline,original,[ 2.573639 20.309433 22.156097 11.535416]
occlusion,any,logit,contrastive,original,[0.4101181 1.4300766 5.322502  3.7452545]
occlusion,any,logit,contrastive,reversed,[-0.4101181 -1.4300766 -5.322502  -3.7452545]
occlusion,any,logit,baseline,original,"[ 4.6404114  6.213539   5.3023834  3.2797775  4.0126495  1.8747559
  5.129715   6.4682693  8.359253  11.136749   9.725052  13.73214
 13.111786  12.121124 ]"
occlusion,any,logit,contrastive,original,"[0.0917511  0.3784485  0.25083923 0.1188736  0.31913757 0.03372192
 0.3546753  0.7063675  0.2770462  0.36389923 0.57157135 0.52788544
 1.4658203  2.723343  ]"
occlusion,any,logit,contrastive,reversed,"[-0.0917511  -0.3784485  -0.25083923 -0.1188736  -0.31913757 -0.03372192
 -0.3546753  -0.7063675  -0.2770462  -0.36389923 -0.57157135 -0.52788544
 -1.4658203  -2.723343  ]"
occlusion,any,logit,baseline,original,[ 6.5638123 34.497894  33.00753    2.36615  ]
occlusion,any,logit,contrastive,original,[0.17319489 0.6293106  3.6912231  3.5981293 ]
occlusion,any,logit,contrastive,reversed,[-0.17319489 -0.6293106  -3.6912231  -3.5981293 ]
occlusion,any,logit,baseline,original,"[10.830093   9.027084  11.224655   9.763939   9.660545  10.308479
  7.7749863  5.1912155  7.333908   9.57991    8.267166  17.019775
  3.238762 ]"
occlusion,any,logit,contrastive,original,"[0.24892426 0.0929718  0.09339142 0.02502441 0.12037659 0.11485291
 0.2344284  0.3776245  1.1105194  1.9320908  8.371353   6.7176514
 4.6657257 ]"
occlusion,any,logit,contrastive,reversed,"[-0.24892426 -0.0929718  -0.09339142 -0.02502441 -0.12037659 -0.11485291
 -0.2344284  -0.3776245  -1.1105194  -1.9320908  -8.371353   -6.7176514
 -4.6657257 ]"
occlusion,any,logit,baseline,original,[0.29664612 4.031578   4.100624   3.9364624  3.1182022  3.7463608 ]
occlusion,any,logit,contrastive,original,[1.3137894 1.2627182 0.446846  1.2614746 6.064392  3.164093 ]
occlusion,any,logit,contrastive,reversed,[-1.3137894 -1.2627182 -0.446846  -1.2614746 -6.064392  -3.164093 ]
occlusion,any,logit,baseline,original,[ 7.374321  23.670013   1.5823135 32.92752  ]
occlusion,any,logit,contrastive,original,[0.41275787 0.05414581 7.617874   4.592201  ]
occlusion,any,logit,contrastive,reversed,[-0.41275787 -0.05414581 -7.617874   -4.592201  ]
occlusion,any,logit,baseline,original,[12.232666   4.0373154  5.391411  68.849655 ]
occlusion,any,logit,contrastive,original,[0.8016777 1.4938049 4.8508224 2.749691 ]
occlusion,any,logit,contrastive,reversed,[-0.8016777 -1.4938049 -4.8508224 -2.749691 ]
occlusion,any,logit,baseline,original,[ 5.077202 22.31356  30.575752 14.719574]
occlusion,any,logit,contrastive,original,[0.4397812 1.7002182 4.863205  5.6548157]
occlusion,any,logit,contrastive,reversed,[-0.4397812 -1.7002182 -4.863205  -5.6548157]
occlusion,any,logit,baseline,original,[ 2.1098328 12.63327   12.686775  24.48642   23.53556  ]
occlusion,any,logit,contrastive,original,[0.8717499 1.4407272 6.291054  3.375618  2.5766983]
occlusion,any,logit,contrastive,reversed,[-0.8717499 -1.4407272 -6.291054  -3.375618  -2.5766983]
occlusion,any,logit,baseline,original,[ 5.833229   5.8243713 13.861763  18.073006  18.439484 ]
occlusion,any,logit,contrastive,original,[0.6002579 1.0350037 2.2486038 5.5247955 4.514839 ]
occlusion,any,logit,contrastive,reversed,[-0.6002579 -1.0350037 -2.2486038 -5.5247955 -4.514839 ]
occlusion,any,logit,baseline,original,[11.515228  26.2295     2.1397705 29.471535 ]
occlusion,any,logit,contrastive,original,[0.4274826 0.1241684 7.777664  4.6373367]
occlusion,any,logit,contrastive,reversed,[-0.4274826 -0.1241684 -7.777664  -4.6373367]
occlusion,any,logit,baseline,original,[ 1.3048172 17.116074   3.2060852 13.799576 ]
occlusion,any,logit,contrastive,original,[0.14617157 0.46019745 6.597725   4.1779785 ]
occlusion,any,logit,contrastive,reversed,[-0.14617157 -0.46019745 -6.597725   -4.1779785 ]
occlusion,any,logit,baseline,original,[ 9.155205 17.051918  9.026192 44.069046]
occlusion,any,logit,contrastive,original,[0.9245682  0.98023987 7.2912064  5.1889725 ]
occlusion,any,logit,contrastive,reversed,[-0.9245682  -0.98023987 -7.2912064  -5.1889725 ]
occlusion,any,logit,baseline,original,[ 9.191376 28.23951  23.74965  13.207031]
occlusion,any,logit,contrastive,original,[0.3731842 2.2227402 5.5890427 4.275093 ]
occlusion,any,logit,contrastive,reversed,[-0.3731842 -2.2227402 -5.5890427 -4.275093 ]
occlusion,any,logit,baseline,original,[ 2.2145538 26.879074  10.496109  12.544296 ]
occlusion,any,logit,contrastive,original,[0.25667572 1.2160568  3.651352   4.6102448 ]
occlusion,any,logit,contrastive,reversed,[-0.25667572 -1.2160568  -3.651352   -4.6102448 ]
occlusion,any,logit,baseline,original,[ 3.6828156 13.449646   4.339798  19.3405    22.52008  ]
occlusion,any,logit,contrastive,original,[0.20410919 0.29616547 0.15830994 7.4596176  4.9023743 ]
occlusion,any,logit,contrastive,reversed,[-0.20410919 -0.29616547 -0.15830994 -7.4596176  -4.9023743 ]
occlusion,any,logit,baseline,original,[ 0.83431244  1.5065536  26.348106    9.652832    6.6170807 ]
occlusion,any,logit,contrastive,original,[1.2327499 1.6481323 1.9298477 9.209488  5.4362793]
occlusion,any,logit,contrastive,reversed,[-1.2327499 -1.6481323 -1.9298477 -9.209488  -5.4362793]
occlusion,any,logit,baseline,original,[14.035072 57.954628 10.39225 ]
occlusion,any,logit,contrastive,original,[3.9419785 4.8982315 4.863144 ]
occlusion,any,logit,contrastive,reversed,[-3.9419785 -4.8982315 -4.863144 ]
occlusion,any,logit,baseline,original,[12.589523   22.977333    0.84814453 35.954422  ]
occlusion,any,logit,contrastive,original,[0.03991699 0.3604126  7.4581223  4.942787  ]
occlusion,any,logit,contrastive,reversed,[-0.03991699 -0.3604126  -7.4581223  -4.942787  ]
occlusion,any,logit,baseline,original,"[ 1.0359268  3.6858902  1.8746338  4.0062485 10.248497   7.5053635
  8.452919   2.6279907]"
occlusion,any,logit,contrastive,original,"[0.44643402 0.10012054 0.47453308 0.40724945 1.9730759  0.7806778
 6.141632   5.2455826 ]"
occlusion,any,logit,contrastive,reversed,"[-0.44643402 -0.10012054 -0.47453308 -0.40724945 -1.9730759  -0.7806778
 -6.141632   -5.2455826 ]"
occlusion,any,logit,baseline,original,"[ 3.115715    4.6515274   9.277138    1.9148636   1.4919357  10.309959
  7.327202    3.5177612  17.056633   20.04422     9.099991    0.35743713]"
occlusion,any,logit,contrastive,original,"[0.2574234  0.571167   0.558548   0.80927277 0.8976822  0.4990921
 0.68878937 0.94059753 0.5836868  0.35689545 5.9269485  4.7596664 ]"
occlusion,any,logit,contrastive,reversed,"[-0.2574234  -0.571167   -0.558548   -0.80927277 -0.8976822  -0.4990921
 -0.68878937 -0.94059753 -0.5836868  -0.35689545 -5.9269485  -4.7596664 ]"
occlusion,any,logit,baseline,original,"[ 2.6321259  1.672432   8.666016   5.0136642  3.4218903 32.544106
 16.34645    1.5463562 10.531227 ]"
occlusion,any,logit,contrastive,original,"[0.682991   0.45259857 1.5622177  1.343689   0.52589417 0.21411896
 0.05840302 8.139153   4.8615723 ]"
occlusion,any,logit,contrastive,reversed,"[-0.682991   -0.45259857 -1.5622177  -1.343689   -0.52589417 -0.21411896
 -0.05840302 -8.139153   -4.8615723 ]"
occlusion,any,logit,baseline,original,[31.43169  29.792755  7.861618 23.558891]
occlusion,any,logit,contrastive,original,[0.8141136  0.11436462 7.3433228  4.8645325 ]
occlusion,any,logit,contrastive,reversed,[-0.8141136  -0.11436462 -7.3433228  -4.8645325 ]
occlusion,any,logit,baseline,original,[ 1.9269638 24.402924  10.128395  11.82766  ]
occlusion,any,logit,contrastive,original,[0.24453735 1.1008911  5.2078934  4.635475  ]
occlusion,any,logit,contrastive,reversed,[-0.24453735 -1.1008911  -5.2078934  -4.635475  ]
occlusion,any,logit,baseline,original,[10.949829 23.977158 18.553673  9.904037]
occlusion,any,logit,contrastive,original,[1.0347595 1.2058105 5.373062  4.7290573]
occlusion,any,logit,contrastive,reversed,[-1.0347595 -1.2058105 -5.373062  -4.7290573]
occlusion,any,logit,baseline,original,[28.81583   28.38932    3.0992813 24.854988 ]
occlusion,any,logit,contrastive,original,[1.2628059  0.33002472 7.3421707  4.4455566 ]
occlusion,any,logit,contrastive,reversed,[-1.2628059  -0.33002472 -7.3421707  -4.4455566 ]
occlusion,any,logit,baseline,original,"[ 3.4490967  7.8789673  8.273224   5.2767334  9.549301   4.662781
  5.1257477 32.94349   66.746475  43.8357   ]"
occlusion,any,logit,contrastive,original,"[0.3032074  0.00332642 0.40148926 0.10882568 0.22424316 0.42637634
 0.57250977 1.2921295  2.126686   2.2585526 ]"
occlusion,any,logit,contrastive,reversed,"[-0.3032074  -0.00332642 -0.40148926 -0.10882568 -0.22424316 -0.42637634
 -0.57250977 -1.2921295  -2.126686   -2.2585526 ]"
occlusion,any,logit,baseline,original,[ 5.6273346 24.882866  13.523941  22.878128 ]
occlusion,any,logit,contrastive,original,[0.38414    0.33675385 7.8946915  4.347763  ]
occlusion,any,logit,contrastive,reversed,[-0.38414    -0.33675385 -7.8946915  -4.347763  ]
occlusion,any,logit,baseline,original,[ 7.5021057 22.875374  18.4264    19.145546 ]
occlusion,any,logit,contrastive,original,[0.4810562 0.1352539 4.0561447 3.2881927]
occlusion,any,logit,contrastive,reversed,[-0.4810562 -0.1352539 -4.0561447 -3.2881927]
occlusion,any,logit,baseline,original,"[ 5.3659134  3.2367325  1.1345367  3.2917862  3.805893   4.6754684
  9.795166   7.6124573  5.2067947 19.04409  ]"
occlusion,any,logit,contrastive,original,"[0.31920624 0.5540085  0.3832245  0.03352356 0.09819031 0.4988327
 1.3124619  0.5718918  7.4404297  5.5405884 ]"
occlusion,any,logit,contrastive,reversed,"[-0.31920624 -0.5540085  -0.3832245  -0.03352356 -0.09819031 -0.4988327
 -1.3124619  -0.5718918  -7.4404297  -5.5405884 ]"
occlusion,any,logit,baseline,original,[ 7.5143433 16.50428    7.243309  20.349075 ]
occlusion,any,logit,contrastive,original,[0.10394287 0.18418884 6.9481506  4.683319  ]
occlusion,any,logit,contrastive,reversed,[-0.10394287 -0.18418884 -6.9481506  -4.683319  ]
occlusion,any,logit,baseline,original,"[27.649807 15.440395  8.240288 12.806866 13.474705 16.945988 89.711845
 22.584942 11.78653  41.348705 50.228024]"
occlusion,any,logit,contrastive,original,"[0.6351204  0.47993088 0.64372253 0.5481987  0.4106865  0.53399277
 3.9872398  0.44925308 0.9529724  6.735981   4.7601967 ]"
occlusion,any,logit,contrastive,reversed,"[-0.6351204  -0.47993088 -0.64372253 -0.5481987  -0.4106865  -0.53399277
 -3.9872398  -0.44925308 -0.9529724  -6.735981   -4.7601967 ]"
occlusion,any,logit,baseline,original,"[ 0.27017975  2.606102    0.93668365  2.6682281   2.749466    0.37661743
  2.1107407   0.10956573  3.880806    5.996704    3.6928482   4.792351
  8.023224   18.426598   17.14621     2.745041  ]"
occlusion,any,logit,contrastive,original,"[0.08016968 0.1220932  0.05820465 0.22751617 0.32364655 0.38617706
 0.2991104  0.6366043  0.73095703 0.5889816  0.5454712  0.47680664
 1.3613281  1.5812912  6.204384   5.4836044 ]"
occlusion,any,logit,contrastive,reversed,"[-0.08016968 -0.1220932  -0.05820465 -0.22751617 -0.32364655 -0.38617706
 -0.2991104  -0.6366043  -0.73095703 -0.5889816  -0.5454712  -0.47680664
 -1.3613281  -1.5812912  -6.204384   -5.4836044 ]"
occlusion,any,logit,baseline,original,[28.81583   28.38932    3.0992813 24.854988 ]
occlusion,any,logit,contrastive,original,[1.2628059  0.33002472 7.3421707  4.4455566 ]
occlusion,any,logit,contrastive,reversed,[-1.2628059  -0.33002472 -7.3421707  -4.4455566 ]
occlusion,any,logit,baseline,original,"[ 0.7125702 11.914261  16.290947  10.08297   15.107445  12.238869
  2.456421   4.6159897  6.0099945 11.6868515 16.66362    7.839035 ]"
occlusion,any,logit,contrastive,original,"[0.46574402 0.41925812 0.33503723 0.372612   0.35967255 0.5523529
 0.38265228 0.423172   0.23087311 0.40113068 5.2265854  4.1157913 ]"
occlusion,any,logit,contrastive,reversed,"[-0.46574402 -0.41925812 -0.33503723 -0.372612   -0.35967255 -0.5523529
 -0.38265228 -0.423172   -0.23087311 -0.40113068 -5.2265854  -4.1157913 ]"
occlusion,any,logit,baseline,original,"[ 0.2558899 16.405548  13.196526   1.7940598  5.0053177  6.2161484
 13.256584  16.446587  11.047859 ]"
occlusion,any,logit,contrastive,original,"[0.49664307 0.570076   0.90960693 0.8413391  0.03307343 0.20347595
 0.52046967 5.4358063  4.4322205 ]"
occlusion,any,logit,contrastive,reversed,"[-0.49664307 -0.570076   -0.90960693 -0.8413391  -0.03307343 -0.20347595
 -0.52046967 -5.4358063  -4.4322205 ]"
occlusion,any,logit,baseline,original,"[ 1.3480377 10.144089   6.7229614  0.5291748  6.2899857  6.7050934
 14.310829  16.700119  10.178055 ]"
occlusion,any,logit,contrastive,original,"[0.6016464  1.1409454  1.3655853  0.41883087 0.02822876 0.10791779
 0.09165955 5.1000137  4.0034485 ]"
occlusion,any,logit,contrastive,reversed,"[-0.6016464  -1.1409454  -1.3655853  -0.41883087 -0.02822876 -0.10791779
 -0.09165955 -5.1000137  -4.0034485 ]"
occlusion,any,logit,baseline,original,[ 1.0947418  1.5437927 16.636787  21.607117  15.973343 ]
occlusion,any,logit,contrastive,original,[0.22930145 1.5434189  2.2465134  6.3238525  4.8884506 ]
occlusion,any,logit,contrastive,reversed,[-0.22930145 -1.5434189  -2.2465134  -6.3238525  -4.8884506 ]
occlusion,any,logit,baseline,original,"[ 3.5212936   4.5745163   3.8573685   0.14776611  5.456856   10.011864
 13.851204  ]"
occlusion,any,logit,contrastive,original,"[0.38599396 1.4093704  0.3912964  0.67437744 0.22660828 4.4715195
 3.7650146 ]"
occlusion,any,logit,contrastive,reversed,"[-0.38599396 -1.4093704  -0.3912964  -0.67437744 -0.22660828 -4.4715195
 -3.7650146 ]"
occlusion,any,logit,baseline,original,[31.43169  29.792755  7.861618 23.558891]
occlusion,any,logit,contrastive,original,[0.8141136  0.11436462 7.3433228  4.8645325 ]
occlusion,any,logit,contrastive,reversed,[-0.8141136  -0.11436462 -7.3433228  -4.8645325 ]
occlusion,any,logit,baseline,original,[24.354988  21.920624   2.4256783 35.849716  59.587738 ]
occlusion,any,logit,contrastive,original,[2.081501   0.16669083 2.143921   5.898281   3.9907188 ]
occlusion,any,logit,contrastive,reversed,[-2.081501   -0.16669083 -2.143921   -5.898281   -3.9907188 ]
occlusion,any,logit,baseline,original,[ 4.7650223  5.430359   8.112038   1.0427475 12.661667 ]
occlusion,any,logit,contrastive,original,[0.11133575 0.5928345  0.3703766  2.2164917  4.112747  ]
occlusion,any,logit,contrastive,reversed,[-0.11133575 -0.5928345  -0.3703766  -2.2164917  -4.112747  ]
occlusion,any,logit,baseline,original,[30.487526 56.681374  8.518913]
occlusion,any,logit,contrastive,original,[1.5834427 2.4910355 2.3589706]
occlusion,any,logit,contrastive,reversed,[-1.5834427 -2.4910355 -2.3589706]
occlusion,any,logit,baseline,original,"[ 1.7247238  4.5840225  1.9330673  1.5827332  2.996643   7.2009735
 17.3983    10.055733  23.280014  22.230186 ]"
occlusion,any,logit,contrastive,original,"[0.7701721  0.6075058  0.76374817 0.43956757 0.52056885 0.60372925
 2.158699   0.50024414 6.156784   5.022545  ]"
occlusion,any,logit,contrastive,reversed,"[-0.7701721  -0.6075058  -0.76374817 -0.43956757 -0.52056885 -0.60372925
 -2.158699   -0.50024414 -6.156784   -5.022545  ]"
occlusion,any,logit,baseline,original,[ 9.009277  7.192543 30.872566 16.924095 11.152237 13.688232]
occlusion,any,logit,contrastive,original,"[4.5166016e-03 1.7179108e-01 2.6551056e-01 1.8241119e-01 8.7940903e+00
 4.5890121e+00]"
occlusion,any,logit,contrastive,reversed,"[-4.5166016e-03 -1.7179108e-01 -2.6551056e-01 -1.8241119e-01
 -8.7940903e+00 -4.5890121e+00]"
occlusion,any,logit,baseline,original,"[ 1.9647827   0.59934235  1.8457108   1.0573196   0.0486145   3.2158813
  1.2019958   5.9594116   6.724411    1.2798386   4.6190186   3.466179
 12.258049    2.1022034   4.036064  ]"
occlusion,any,logit,contrastive,original,"[0.22162628 0.54138947 0.46257782 0.3533783  0.49305725 0.53097534
 0.6625061  0.6900177  0.76366425 0.49035645 0.1987381  0.10706329
 0.15821838 9.275177   4.928505  ]"
occlusion,any,logit,contrastive,reversed,"[-0.22162628 -0.54138947 -0.46257782 -0.3533783  -0.49305725 -0.53097534
 -0.6625061  -0.6900177  -0.76366425 -0.49035645 -0.1987381  -0.10706329
 -0.15821838 -9.275177   -4.928505  ]"
occlusion,any,logit,baseline,original,"[ 5.450302   3.7325363  3.0240173  2.250908   1.0050964  1.8239975
  5.065323   3.2415085  6.957588   6.5985794  1.3152161 19.31697
  3.55764    3.690918   7.293289   3.8408127]"
occlusion,any,logit,contrastive,original,"[0.08048248 0.34972382 0.5161438  0.3874588  0.41275024 0.44361115
 0.27172852 0.45142365 0.36193848 0.47126007 0.25073242 2.048256
 0.38173676 2.6994324  7.1631546  5.40242   ]"
occlusion,any,logit,contrastive,reversed,"[-0.08048248 -0.34972382 -0.5161438  -0.3874588  -0.41275024 -0.44361115
 -0.27172852 -0.45142365 -0.36193848 -0.47126007 -0.25073242 -2.048256
 -0.38173676 -2.6994324  -7.1631546  -5.40242   ]"
occlusion,any,logit,baseline,original,"[ 0.78227234  1.8445969  13.249496    8.710815    6.95652     7.2365036
 10.526764   10.522812   40.54046    13.335197  ]"
occlusion,any,logit,contrastive,original,"[0.37280273 0.01754761 0.3863907  0.03121185 0.36042786 0.5697632
 0.7507858  5.042122   5.12986    5.391716  ]"
occlusion,any,logit,contrastive,reversed,"[-0.37280273 -0.01754761 -0.3863907  -0.03121185 -0.36042786 -0.5697632
 -0.7507858  -5.042122   -5.12986    -5.391716  ]"
occlusion,any,logit,baseline,original,"[ 0.06108856  1.3728867   4.8414764   2.1075745   0.2965393   0.73072815
  4.435318    0.16825867  4.752487    6.9897766   7.475792    7.938324
 12.769165   14.54055    18.965797   12.235985  ]"
occlusion,any,logit,contrastive,original,"[0.31764984 0.13129425 0.22602844 0.09711456 0.27924347 0.19120789
 0.514534   0.22039032 0.34092712 0.05589294 0.06794739 0.00679016
 1.2133789  0.37166595 5.4224854  4.6315155 ]"
occlusion,any,logit,contrastive,reversed,"[-0.31764984 -0.13129425 -0.22602844 -0.09711456 -0.27924347 -0.19120789
 -0.514534   -0.22039032 -0.34092712 -0.05589294 -0.06794739 -0.00679016
 -1.2133789  -0.37166595 -5.4224854  -4.6315155 ]"
occlusion,any,logit,baseline,original,"[ 2.889534    7.142296    6.623642    2.7467957   4.055336    5.0054398
  6.51445     7.192375    5.1346664  24.862244    0.31632996]"
occlusion,any,logit,contrastive,original,"[0.47673035 0.4394455  0.41529846 0.360672   0.08362579 0.17227173
 0.29943085 0.5304489  4.4454346  4.397682   4.848221  ]"
occlusion,any,logit,contrastive,reversed,"[-0.47673035 -0.4394455  -0.41529846 -0.360672   -0.08362579 -0.17227173
 -0.29943085 -0.5304489  -4.4454346  -4.397682   -4.848221  ]"
occlusion,any,logit,baseline,original,"[ 7.867691 17.549942 12.54628   6.201912 10.012947 10.266487 20.145615
  6.062729]"
occlusion,any,logit,contrastive,original,"[0.0502243  0.04270935 0.47940826 0.3499756  0.6232147  1.2608948
 2.852562   2.3336868 ]"
occlusion,any,logit,contrastive,reversed,"[-0.0502243  -0.04270935 -0.47940826 -0.3499756  -0.6232147  -1.2608948
 -2.852562   -2.3336868 ]"
occlusion,any,logit,baseline,original,"[ 2.2704163  3.9940643  4.2019043  4.8056946  2.8492508  4.2530975
  4.107361   2.9529495  2.7376785  1.9764252  0.8354721  1.8619614
  3.5294724  1.8519745  4.0727158 10.36319   21.857521  18.274536 ]"
occlusion,any,logit,contrastive,original,"[6.1798096e-04 1.7320251e-01 1.9084167e-01 2.2077942e-01 2.3137665e-01
 1.5554810e-01 3.2646179e-01 3.3789825e-01 3.0979919e-01 7.0289612e-02
 5.1741791e-01 8.5301208e-01 8.0691528e-01 1.2329102e-02 5.4673767e-01
 8.8663483e-01 6.2652283e+00 4.7767181e+00]"
occlusion,any,logit,contrastive,reversed,"[-6.1798096e-04 -1.7320251e-01 -1.9084167e-01 -2.2077942e-01
 -2.3137665e-01 -1.5554810e-01 -3.2646179e-01 -3.3789825e-01
 -3.0979919e-01 -7.0289612e-02 -5.1741791e-01 -8.5301208e-01
 -8.0691528e-01 -1.2329102e-02 -5.4673767e-01 -8.8663483e-01
 -6.2652283e+00 -4.7767181e+00]"
occlusion,any,logit,baseline,original,[ 0.1367569 25.608734  27.394993  16.020546  36.19783  ]
occlusion,any,logit,contrastive,original,[0.05175781 0.98599625 1.6306     4.7713356  2.8276367 ]
occlusion,any,logit,contrastive,reversed,[-0.05175781 -0.98599625 -1.6306     -4.7713356  -2.8276367 ]
occlusion,any,logit,baseline,original,[ 1.9204941  6.0393677  4.178383  16.100487  17.399353  12.909233 ]
occlusion,any,logit,contrastive,original,[0.33577728 1.4348297  0.7681198  0.01174164 4.4384003  3.845993  ]
occlusion,any,logit,contrastive,reversed,[-0.33577728 -1.4348297  -0.7681198  -0.01174164 -4.4384003  -3.845993  ]
occlusion,any,logit,baseline,original,[ 5.300041  10.765869  12.99511   18.904205  29.326706   3.6378937]
occlusion,any,logit,contrastive,original,[0.19090271 0.47115326 4.6408615  3.0224838  3.0855484  3.0303268 ]
occlusion,any,logit,contrastive,reversed,[-0.19090271 -0.47115326 -4.6408615  -3.0224838  -3.0855484  -3.0303268 ]
occlusion,any,logit,baseline,original,[ 7.9957123 48.100998   2.6583939]
occlusion,any,logit,contrastive,original,[4.3116684 4.582962  4.5784607]
occlusion,any,logit,contrastive,reversed,[-4.3116684 -4.582962  -4.5784607]
occlusion,any,logit,baseline,original,"[ 1.1261215  3.9922256  3.151184   5.5532303  7.6117325  8.108948
  7.1160126  7.5854874 37.61931   13.667122 ]"
occlusion,any,logit,contrastive,original,"[0.2084732  0.10639191 0.04302979 0.30228424 1.0344238  1.4008408
 1.2342529  5.6359863  5.8931274  6.2379303 ]"
occlusion,any,logit,contrastive,reversed,"[-0.2084732  -0.10639191 -0.04302979 -0.30228424 -1.0344238  -1.4008408
 -1.2342529  -5.6359863  -5.8931274  -6.2379303 ]"
occlusion,any,logit,baseline,original,"[ 1.9837418   4.1776657   6.8049393   8.600006   14.061722   25.079048
 30.987717   29.10363    14.835899    0.75027466]"
occlusion,any,logit,contrastive,original,"[0.1158905  0.1670456  0.49147034 0.86143494 0.40934753 0.03391266
 0.43698883 0.22610474 6.846611   4.8495865 ]"
occlusion,any,logit,contrastive,reversed,"[-0.1158905  -0.1670456  -0.49147034 -0.86143494 -0.40934753 -0.03391266
 -0.43698883 -0.22610474 -6.846611   -4.8495865 ]"
occlusion,any,logit,baseline,original,[ 4.490135   2.7288284 22.061867  11.139137 ]
occlusion,any,logit,contrastive,original,[0.65257263 4.893799   4.5784454  4.9618607 ]
occlusion,any,logit,contrastive,reversed,[-0.65257263 -4.893799   -4.5784454  -4.9618607 ]
occlusion,any,logit,baseline,original,[36.045135 21.575127 44.63874  17.428825]
occlusion,any,logit,contrastive,original,[0.1641922 1.5379639 2.0980759 2.2089386]
occlusion,any,logit,contrastive,reversed,[-0.1641922 -1.5379639 -2.0980759 -2.2089386]
occlusion,any,logit,baseline,original,[18.555862    6.7367325   0.18022919 16.79383   ]
occlusion,any,logit,contrastive,original,[2.0693817 3.4932861 7.492668  5.2040176]
occlusion,any,logit,contrastive,reversed,[-2.0693817 -3.4932861 -7.492668  -5.2040176]
occlusion,any,logit,baseline,original,[31.43169  29.792755  7.861618 23.558891]
occlusion,any,logit,contrastive,original,[0.8141136  0.11436462 7.3433228  4.8645325 ]
occlusion,any,logit,contrastive,reversed,[-0.8141136  -0.11436462 -7.3433228  -4.8645325 ]
occlusion,any,logit,baseline,original,[11.477203  22.569359   1.8785095  8.555298 ]
occlusion,any,logit,contrastive,original,[1.998909  3.731697  6.6619797 5.381912 ]
occlusion,any,logit,contrastive,reversed,[-1.998909  -3.731697  -6.6619797 -5.381912 ]
occlusion,any,logit,baseline,original,[2.2125244e-04 1.3558357e+01 2.4366989e+00 1.3488472e+01]
occlusion,any,logit,contrastive,original,[0.5047531  0.08261871 7.2859955  4.5148315 ]
occlusion,any,logit,contrastive,reversed,[-0.5047531  -0.08261871 -7.2859955  -4.5148315 ]
occlusion,any,logit,baseline,original,[11.477203  22.569359   1.8785095  8.555298 ]
occlusion,any,logit,contrastive,original,[1.998909  3.731697  6.6619797 5.381912 ]
occlusion,any,logit,contrastive,reversed,[-1.998909  -3.731697  -6.6619797 -5.381912 ]
occlusion,any,logit,baseline,original,[ 3.1670837  4.22435   17.788704  10.497391   5.429512 ]
occlusion,any,logit,contrastive,original,[0.13912201 0.9394989  0.9611664  6.567009   3.276886  ]
occlusion,any,logit,contrastive,reversed,[-0.13912201 -0.9394989  -0.9611664  -6.567009   -3.276886  ]
occlusion,any,logit,baseline,original,"[ 4.071533   8.535004  12.6469345  3.256874  20.7323    35.1214
  2.3378448]"
occlusion,any,logit,contrastive,original,"[0.37345886 0.6100693  0.6313782  1.9963913  0.70830536 0.882843
 2.6221313 ]"
occlusion,any,logit,contrastive,reversed,"[-0.37345886 -0.6100693  -0.6313782  -1.9963913  -0.70830536 -0.882843
 -2.6221313 ]"
occlusion,any,logit,baseline,original,[12.232666   4.0373154  5.391411  68.849655 ]
